评分,制片国家/地区,编剧,片长,评论人数,导演,类型,又名,语言,IMDb,上映日期,片名,主演
8.2, 泰国,,,22984, Phawat Panangkasiri, 剧情, 宿缘 / Love Destiny / 爱之命运, 泰语, tt8207950,,天生一对, 蓝妮·卡彭 / 塔纳瓦特·瓦塔纳普迪 / Susira Angelina Naenna / 卡文·英玛诺泰 / 路易斯·斯科特 / 坎娜楠·翁卡琼莱
7.7, 泰国,,,1013, Not Pongsatorn Thongjaroen / Peed Panchapong Kongkanoi, 喜剧 / 爱情 / 同性, 用爱绘色 / 绘爱色彩 / 爱你如画 / 绘爱 / 爱的抽象派 / Sai Rak Phai Si / Sai Rak Phai Si The Series / SaiDakPhaiSi / PaintWithLove, 泰语,,,为爱上色, 达维·格凌陂勒 / 巴拉奇亚·鲁洛 / 西蒙·凯斯勒 / 苏帕维特·坦提马彭 / 苏拉特·本朋沙瓦 Surat Permpoonsavat / 普沙努·翁沙瓦尼查功 / 格拉维·伯恩司里 / 普米尼恰昆·布伦吉特
6.6, 泰国, 楚克·萨克瑞科, 123分钟,5870, 楚克·萨克瑞科, 剧情 / 爱情 / 同性, 这一次不再错过你(台) / 同行 / Dew一起走吧 / That March, 泰语, tt11189708, 2019-10-31(泰国),譬如朝露, Polnat Boonma / 雅琳达·邦恩纳克 / Yarinda Bunnag / Apasiri Chantrasmi / 萨达农·杜隆卡沃 / Pawat Jitsawangdee / 苏格拉瓦·卡那诺 / Pantach Kankham / Darisa Karnpob / Jessada Kowiboonchai / Nattapong Kulsathid / Maytichai Nangwong / Chanakarn Niruttipaworn / Patchamon Park / 欧帕瓦·吉沙晚迪
6.7, 泰国, Pongset Laksamipong,,81406, 维拉奇·通吉拉, 剧情 / 爱情 / 同性, 因为我们在交往 / 只因我们天生一对 / 命定姻缘 假意成真 / 2gether The Series, 泰语, tt12048276,,假偶天成, 瓦奇拉维特·奇瓦雷 / 梅塔文·欧帕西安卡琼 / 萨塔布·莱德克 / 塔纳萨兰·萨姆通莱 / 辛纳拉·西里朋查瓦雷 / 邱常誉 / 西瓦科恩·勒尔科乔特 / 郑乃馨
7.2, 泰国, Jeab Wattana Weerayawattana,,31332, Koo Ekkasit Trakulkasemsuk, 剧情 / 爱情 / 同性," bai mai tee plid plew / The Leaves , The Fallen Leaf", 泰语,,,吹落的树叶, 平采娜·乐维瑟派布恩 / 普提查·克瑟辛 / Yuranunt Pamommontri / 妮达·帕查娜维拉潘 / 维塔亚·瓦苏格来帕讪 / 琪拉蒂·马哈乐沙空
6.2, 泰国, 帕塔拉纳德·比博索瓦德 / 查亚诺普·布恩帕拉科布 / 汤萨蓬·逖提拿坎, 120分钟,54902, 查亚诺普·布恩帕拉科布, 喜剧 / 爱情, 去吧！女神兵团(港) / 限时好友(台) / Friend Zone, 泰语, tt9737688, 2019-09-20(中国大陆) / 2019-02-14(泰国),友情以上, 平采娜·乐维瑟派布恩 / 奈哈·西贡索邦 / 杰森·杨 / 纳塔西特·科蒂马努瓦尼 / 本杰明·约瑟夫·瓦尼 / 苏哈帕特·洛瓦查林 / 朱主爱 / 珐尤·珐尤·凯伊·提因 / 劳拉·马姆 / 奥黛丽·塔皮赫鲁 / 坎蒂卡·阿比盖尔 / 孟佳 / 克劳迪娅·巴雷托 / 帕米 / 黄明志 Namewee / 南芬·英迪 / 芝芙
8.0, 泰国, 阿彼察邦·韦拉斯哈古, 114分钟,6630, 阿彼察邦·韦拉斯哈古, 剧情 / 同性, 夏夜迷情 / 热带病 / 热带幻梦 / Tropical Malady / Sud pralad, 泰语, tt0381668, 2004-05-17(戛纳电影节) / 2004-11-24(泰国),热带疾病, 班罗普·洛罗伊 / 萨卡达·卡温巴迪 / Huai Dessom / Sirivech Jareonchon / Udom Promma
7.7, 泰国, Wanna Kortunyavat,,8591, 提·辛纳帕拉迪, 爱情 / 同性, 数到十次就亲亲 / 数十亲你 / 拾情话意 / LovelyWriterTheSeries / Dozens to Kiss / Lovely Writer / Nab Sib Ja Jub, 泰语,,,数到十就亲亲你, 诺帕考·德查帕塔纳坤 / 普姆帕特·伊安查芒 / 瓦辛·帕努纳彭 / 斯里康·卡纳努克 / 帕岚尤·苏克萨姆兰 / 娜塔茹泰·阿卡娜吉塔纳库 / 蔡辰逸 / 林亦乐
7.5, 泰国, Kongkiat Khomsiri / Yosapong Polsap / Art Thamtrakul, 100分钟,31566, Pasith Buranajan / Kongkiat Khomsiri / Isara Nadee / Seree Phongnithi / Yosapong Polsap / Putipong Saisikaew / Art Thamthrakul, 恐怖 / 奇幻, 邪降：恶魔的艺术 / Long khong / Art of the Devil 2, 泰语, tt0756222, 2005-12-01(泰国),恶魔的艺术2：邪降, 娜帕克帕发·纳克普拉西特 / 哈泰万·恩甘苏坎普西 / Akarin Siwapornpitak / Chanida Suriyakompon
7.6, 泰国, Mame,,2874, Pique Passawut Sukbua, 爱情 / 同性, Don't Say No / DSNTheSeries / 不准拒绝 / 不要说不, 泰语, tt15452616,,倾心相印, 帕查拉·苏岸西 / 蔡辰逸 / 查隆拉·诺山荣 / Puth Putthanat Chayaaphinanthakul / Chai Supakit Vilasmongkolchai / Seng Supachok Vilasmongkolchai / Smart Chisanupong Paungmanee / James Pongsapak Rachaporn / 李屹
