评分,制片国家/地区,编剧,片长,评论人数,导演,类型,又名,语言,IMDb,上映日期,片名,主演
5.5, 韩国,, 85分钟,3746, 심덕근, 恐怖,, 韩语, tt14922584, 2021-08-25(韩国),鬼门, 金康宇 / 金素慧 / 洪镇基
5.2, 美国, 扎克·施奈德 / 卓比·哈罗德 / 谢伊·哈顿, 148分钟,57409, 扎克·施奈德, 动作 / 科幻 / 恐怖, 不死丧军(港) / 活尸大军(台) / 死亡之师 / 死亡军团 / 僵尸军团 / 亡者之师 / 亡灵大军 / Army of the Damned, 英语, tt0993840, 2021-05-14(美国) / 2021-05-21(美国网络),活死人军团, 戴夫·巴蒂斯塔 / 艾拉·珀内尔 / 安娜·德拉·雷古拉 / 马提亚斯·施维赫夫 / 诺拉·阿娜泽德尔 / 真田广之 / 劳尔·卡斯提洛 / 迈克尔·卡西迪 / 加瑞特·迪拉胡特 / 萨曼莎·乔 / 西奥·罗西 / 欧玛瑞·哈德威克 / 泰格·诺塔洛 / 洛拉·玛汀内斯-康宁安 / 里昂·贝克维思 / 萨拉·明妮奇 / 切尔西·埃德蒙森 / 迈克尔·雷德·麦基 / 胡玛·库雷希 / 理查德·赛特伦 / 丹尼埃尔·布鲁吉奥 / 瑞恩·沃森 / 韦恩·达格利什 / 莎伊娜·瑞恩 / 戴维·鲍尔斯 / 乔恩·道格拉斯·雷尼 / 加里·A·赫克 / 斯蒂芬妮·希尔 / 罗比·德拉费勒 / 詹姆斯·凯迪 / 雅各布·布朗 / 大卫·冯·罗姆 / 费尔南多·劳拉 / 蒂莫西·奥蒂斯
7.2, 美国, 戴维·亚伦·科恩 / 乔恩·欧文 / 乔·戈恩, 112分钟,922, 安德鲁·欧文 / 乔恩·欧文, 剧情 / 传记 / 运动,, 英语, tt11729298, 2021-12-25(美国),美国草根：库尔特·华纳的故事, 扎克瑞·莱维 / 安娜·帕奎因 / 丹尼斯·奎德 / 亚当·鲍德温 / 布鲁斯·麦克吉尔 / 瑟达吕斯·布兰 / 蔡斯·凯利 / 凯文·道恩斯 / 辛迪·霍根 / 迪安·丹顿 / 史蒂芬·切斯特·普林斯 / 安德烈·科恩 / 布雷特·鲍尔 / 莱恩·斯莱特 / 杰基·范赞特
7.6, 美国 / 加拿大, 全知泰, 117分钟 / 119分钟(戛纳电影节),3080, 全知泰, 剧情, 蓝色港湾, 英语, tt11121664, 2021-07-13(戛纳电影节) / 2021-09-17(美国),蓝色海湾, 全知泰 / 艾丽西亚·维坎德 / 马克·奥布莱恩 / 范林丹 / 辛迪妮·科瓦尔斯基 / 沃迪·科蒂斯·霍尔 / 艾莫里·科恩 / 杰拉尔丁·辛格 / 托比·维特拉诺 / 雷内尔·吉布斯 / 马丁·巴特斯·布拉德福德 / 吉姆·格里森 / 西尔维娅·格雷丝·克里姆 / 戈登·德克海默 / 内德·尤瑟夫
6.2, 美国 / 英国 / 中国大陆 / 瑞典, 保罗·施拉德, 111分钟,3788, 保罗·施拉德, 剧情 / 惊悚 / 犯罪, 扑克神算师(港) / 算牌手(台) / 牌桌, 英语, tt11196036, 2021-09-02(威尼斯电影节) / 2021-09-10(美国),算牌人, 奥斯卡·伊萨克 / 蒂凡尼·哈迪斯 / 泰伊·谢里丹 / 威廉·达福 / 亚历山大·巴巴拉 / 鲍比·C·金 / 叶卡捷琳娜·贝克 / 布莱恩·特朗 / 迪伦·弗拉施纳 / 刘晨芝 / 乔尔·迈克利 / 比利·斯洛特 / 约翰·希亚拉彻
7.8, 比利时, 劳拉·万德尔, 72分钟,1875, 劳拉·万德尔, 剧情 / 儿童, La naissance des arbres / Playground / 下课后的秘密(台), 法语, tt11087960, 2021-07-08(戛纳电影节),童一个世界, Maya Vanderbeque / Günter Duret / 卡里姆·莱克路 / 劳拉·薇琳顿 / 西蒙·科德里 / Lena Girard Voss / Thao Maerten
7.0, 中国台湾, 九把刀, 128分钟,963, 九把刀, 爱情 / 奇幻, 寿司店传奇 / Till We Meet Again, 汉语普通话, tt15456878, 2021-11-24(中国台湾) / 2021-07-08(富川国际奇幻电影节),月老, 柯震东 / 宋芸桦 / 王净 / 马志翔 / 蔡凡熙 / 陈妤 / 侯彦西 / 张再兴 / 陆明君 / 洪胜德 / 禾浩辰 / 刘奕儿
7.0, 美国, Ben Caudell, 60分钟,6881, Jack Clough / 乔什·鲁本, 喜剧, 再也不见2021(台), 英语, tt16301388, 2021-12-27(美国),2021去死, 休·格兰特 / 刘玉玲 / 戴安·摩根 / 崔茜·尤玛 / 萨姆森·卡约 / 乔·基瑞 / 斯托卡特·詹宁 / 威廉·杰克森·哈珀 / 克里斯汀·米利欧缇 / 尼克·穆罕默德
8.8, 日本, 福田卓郎,,560, 上堀内佳寿也, 剧情 / 科幻,, 日语,, 2022-01-28(日本),假面骑士圣刃 深罪的三重奏, 内藤秀一郎 / 山口贵也 / 青木瞭 / 飞鸟凛
5.8, 日本, 黑田洋介 / 堀越耕平, 104分钟,464, 长崎健司, 动画,, 日语, tt13544716, 2021-08-06(日本),我的英雄学院：世界英雄任务, 山下大辉 / 冈本信彦 / 梶裕贵 / 稻田彻 / 中村悠一 / 三宅健太 / 吉泽亮 / 林原惠美 / 中井和哉 / 伊濑茉莉也 / 榎木淳弥 / 梅原裕一郎 / 坂田将吾 / 野岛裕史
5.4, 中国大陆 / 中国香港, 鲍伟聪 / 甄栢荣, 103分钟,9620, 黄国辉, 动作 / 悬疑 / 犯罪, The Attorney, 粤语, tt15845710, 2021-10-08(中国大陆网络) / 2021-10-28(中国香港),一级指控, 方中信 / 谭耀文 / 陈家乐 / 鲍起静 / 廖启智 / 曾江 / 张建声 / 何珮瑜 / 张松枝 / 骆应钧 / 陈嘉莉 / 陈保元 / 黄定谦
6.7, 日本, 岡田道尚,,548, 铃木雅之, 剧情 / 悬疑, 假面饭店续篇, 日语,, 2021-09-17(日本),假面之夜, 木村拓哉 / 长泽雅美 / 小日向文世 / 梶原善 / 泉泽祐希 / 东根作寿英 / 石川恋 / 鹤见辰吾 / 筱井英介 / 石桥凌 / 渡部笃郎
